Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
PARP9,ENSG00000138496,IRF3,-,735,752,Genomic
PARP9,ENSG00000138496,IRF3,-,14329,14346,Genomic
PARP9,ENSG00000138496,IRF3,-,17205,17222,Genomic
PARP9,ENSG00000138496,IRF3,-,23324,23341,Genomic
PARP9,ENSG00000138496,IRF3,-,29181,29198,Genomic
PARP9,ENSG00000138496,IRF3,-,34868,34885,Genomic
PARP9,ENSG00000138496,-,1306,1323,Transcript,
GCH1,ENSG00000131979,IRF3,+,53431,53448,Genomic
GCH1,ENSG00000131979,IRF3,-,10960,10977,Genomic
GCH1,ENSG00000131979,IRF3,-,27539,27556,Genomic
GCH1,ENSG00000131979,IRF3,-,45254,45271,Genomic
GCH1,ENSG00000131979,IRF3,-,51663,51680,Genomic
RNF213,ENSG00000173821,IRF3,+,3221,3238,Genomic
RNF213,ENSG00000173821,IRF3,+,6065,6082,Genomic
RNF213,ENSG00000173821,IRF3,+,6071,6088,Genomic
RNF213,ENSG00000173821,IRF3,+,8152,8169,Genomic
RNF213,ENSG00000173821,IRF3,+,11955,11972,Genomic
RNF213,ENSG00000173821,IRF3,+,24022,24039,Genomic
RNF213,ENSG00000173821,IRF3,+,41215,41232,Genomic
RNF213,ENSG00000173821,IRF3,+,48887,48904,Genomic
RNF213,ENSG00000173821,IRF3,+,51787,51804,Genomic
RNF213,ENSG00000173821,IRF3,+,101176,101193,Genomic
RNF213,ENSG00000173821,IRF3,+,114749,114766,Genomic
RNF213,ENSG00000173821,IRF3,+,122680,122697,Genomic
RNF213,ENSG00000173821,IRF3,-,691,708,Genomic
RNF213,ENSG00000173821,IRF3,-,3796,3813,Genomic
RNF213,ENSG00000173821,IRF3,-,15619,15636,Genomic
RNF213,ENSG00000173821,IRF3,-,21936,21953,Genomic
RNF213,ENSG00000173821,IRF3,-,30194,30211,Genomic
RNF213,ENSG00000173821,IRF3,-,43194,43211,Genomic
RNF213,ENSG00000173821,IRF3,-,45254,45271,Genomic
RNF213,ENSG00000173821,IRF3,-,48319,48336,Genomic
RNF213,ENSG00000173821,IRF3,-,57056,57073,Genomic
RNF213,ENSG00000173821,IRF3,-,59639,59656,Genomic
RNF213,ENSG00000173821,IRF3,-,59640,59657,Genomic
RNF213,ENSG00000173821,IRF3,-,62731,62748,Genomic
RNF213,ENSG00000173821,IRF3,-,89888,89905,Genomic
RNF213,ENSG00000173821,IRF3,-,107826,107843,Genomic
RNF213,ENSG00000173821,IRF3,-,124092,124109,Genomic
RNF213,ENSG00000173821,IRF3,-,137860,137877,Genomic
RNF213,ENSG00000173821,+,50,67,Transcript,
RNF213,ENSG00000173821,+,14190,14207,Transcript,
RNF213,ENSG00000173821,-,20496,20513,Transcript,
DHX58,ENSG00000108771,IRF3,+,6180,6197,Genomic
DHX58,ENSG00000108771,IRF3,-,482,499,Genomic
DHX58,ENSG00000108771,IRF3,-,488,505,Genomic
DHX58,ENSG00000108771,IRF3,-,1008,1025,Genomic
DHX58,ENSG00000108771,IRF3,-,6878,6895,Genomic
DHX58,ENSG00000108771,-,109,126,Transcript,
IL18BP,ENSG00000137496,IRF3,+,1431,1448,Genomic
IL18BP,ENSG00000137496,IRF3,-,8204,8221,Genomic
CCL7,ENSG00000108688,IRF3,-,1329,1346,Genomic
TMEM140,ENSG00000146859,IRF3,+,441,458,Genomic
TMEM140,ENSG00000146859,IRF3,+,12132,12149,Genomic
TMEM140,ENSG00000146859,IRF3,-,11351,11368,Genomic
DDX60,ENSG00000137628,IRF3,+,537,554,Genomic
DDX60,ENSG00000137628,IRF3,+,572,589,Genomic
DDX60,ENSG00000137628,IRF3,+,4250,4267,Genomic
DDX60,ENSG00000137628,IRF3,+,25720,25737,Genomic
DDX60,ENSG00000137628,IRF3,+,26987,27004,Genomic
DDX60,ENSG00000137628,IRF3,+,29054,29071,Genomic
DDX60,ENSG00000137628,IRF3,+,29060,29077,Genomic
DDX60,ENSG00000137628,IRF3,+,60103,60120,Genomic
DDX60,ENSG00000137628,IRF3,+,80799,80816,Genomic
DDX60,ENSG00000137628,IRF3,+,95237,95254,Genomic
DDX60,ENSG00000137628,IRF3,-,167,184,Genomic
DDX60,ENSG00000137628,IRF3,-,689,706,Genomic
DDX60,ENSG00000137628,IRF3,-,1879,1896,Genomic
DDX60,ENSG00000137628,IRF3,-,1960,1977,Genomic
DDX60,ENSG00000137628,IRF3,-,4858,4875,Genomic
DDX60,ENSG00000137628,IRF3,-,19762,19779,Genomic
DDX60,ENSG00000137628,IRF3,-,20957,20974,Genomic
DDX60,ENSG00000137628,IRF3,-,21313,21330,Genomic
DDX60,ENSG00000137628,IRF3,-,21995,22012,Genomic
DDX60,ENSG00000137628,IRF3,-,22106,22123,Genomic
DDX60,ENSG00000137628,IRF3,-,28195,28212,Genomic
DDX60,ENSG00000137628,IRF3,-,31048,31065,Genomic
DDX60,ENSG00000137628,IRF3,-,33324,33341,Genomic
DDX60,ENSG00000137628,IRF3,-,55840,55857,Genomic
DDX60,ENSG00000137628,IRF3,-,67199,67216,Genomic
DDX60,ENSG00000137628,IRF3,-,74039,74056,Genomic
DDX60,ENSG00000137628,IRF3,-,74636,74653,Genomic
DDX60,ENSG00000137628,IRF3,-,75366,75383,Genomic
DDX60,ENSG00000137628,IRF3,-,80985,81002,Genomic
DDX60,ENSG00000137628,IRF3,-,86234,86251,Genomic
DDX60,ENSG00000137628,IRF3,-,86704,86721,Genomic
DDX60,ENSG00000137628,IRF3,-,88368,88385,Genomic
DDX60,ENSG00000137628,IRF3,-,88477,88494,Genomic
DDX60,ENSG00000137628,IRF3,-,88518,88535,Genomic
DDX60,ENSG00000137628,IRF3,-,89328,89345,Genomic
DDX60,ENSG00000137628,IRF3,-,93974,93991,Genomic
DDX60,ENSG00000137628,IRF3,-,96211,96228,Genomic
DDX60,ENSG00000137628,IRF3,-,96269,96286,Genomic
DDX60,ENSG00000137628,IRF3,-,97052,97069,Genomic
DDX60,ENSG00000137628,IRF3,-,99321,99338,Genomic
DDX60,ENSG00000137628,-,58,75,Transcript,
PNPT1,ENSG00000138035,IRF3,+,40606,40623,Genomic
PNPT1,ENSG00000138035,IRF3,+,40895,40912,Genomic
PNPT1,ENSG00000138035,IRF3,+,60258,60275,Genomic
PNPT1,ENSG00000138035,IRF3,+,60473,60490,Genomic
PNPT1,ENSG00000138035,IRF3,-,6459,6476,Genomic
PNPT1,ENSG00000138035,IRF3,-,16130,16147,Genomic
PNPT1,ENSG00000138035,IRF3,-,20079,20096,Genomic
PNPT1,ENSG00000138035,IRF3,-,21020,21037,Genomic
PNPT1,ENSG00000138035,IRF3,-,21263,21280,Genomic
PNPT1,ENSG00000138035,IRF3,-,22238,22255,Genomic
PNPT1,ENSG00000138035,IRF3,-,34030,34047,Genomic
PNPT1,ENSG00000138035,IRF3,-,34036,34053,Genomic
PNPT1,ENSG00000138035,IRF3,-,47963,47980,Genomic
PNPT1,ENSG00000138035,IRF3,-,60433,60450,Genomic
PNPT1,ENSG00000138035,+,4504,4521,Transcript,
SOCS1,ENSG00000185338,IRF3,+,387,404,Genomic
MLKL,ENSG00000168404,IRF3,+,12359,12376,Genomic
MLKL,ENSG00000168404,IRF3,+,17828,17845,Genomic
MLKL,ENSG00000168404,IRF3,+,20518,20535,Genomic
MLKL,ENSG00000168404,IRF3,+,29813,29830,Genomic
MLKL,ENSG00000168404,IRF3,-,7975,7992,Genomic
MLKL,ENSG00000168404,IRF3,-,24783,24800,Genomic
IRF1,ENSG00000125347,IRF3,+,12179,12196,Genomic
IRF1,ENSG00000125347,IRF3,+,34710,34727,Genomic
IRF1,ENSG00000125347,IRF3,+,34725,34742,Genomic
IRF1,ENSG00000125347,IRF3,+,44781,44798,Genomic
IRF1,ENSG00000125347,IRF3,+,56510,56527,Genomic
IRF1,ENSG00000125347,IRF3,+,56795,56812,Genomic
IRF1,ENSG00000125347,IRF3,-,23970,23987,Genomic
IRF1,ENSG00000125347,IRF3,-,39901,39918,Genomic
IRF1,ENSG00000125347,IRF3,-,44803,44820,Genomic
IRF1,ENSG00000125347,IRF3,-,44809,44826,Genomic
IRF1,ENSG00000125347,IRF3,-,58397,58414,Genomic
APOL1,ENSG00000100342,IRF3,+,2297,2314,Genomic
APOL1,ENSG00000100342,IRF3,+,3033,3050,Genomic
APOL1,ENSG00000100342,IRF3,+,6784,6801,Genomic
APOL1,ENSG00000100342,IRF3,+,15181,15198,Genomic
APOL1,ENSG00000100342,IRF3,-,502,519,Genomic
APOL1,ENSG00000100342,IRF3,-,508,525,Genomic
DTX3L,ENSG00000163840,IRF3,+,488,505,Genomic
DTX3L,ENSG00000163840,IRF3,+,5799,5816,Genomic
DTX3L,ENSG00000163840,+,1636,1653,Transcript,
TDRD7,ENSG00000196116,IRF3,+,535,552,Genomic
TDRD7,ENSG00000196116,IRF3,+,17781,17798,Genomic
TDRD7,ENSG00000196116,IRF3,+,35591,35608,Genomic
TDRD7,ENSG00000196116,IRF3,+,42113,42130,Genomic
TDRD7,ENSG00000196116,IRF3,+,45030,45047,Genomic
TDRD7,ENSG00000196116,IRF3,+,46283,46300,Genomic
TDRD7,ENSG00000196116,IRF3,+,68496,68513,Genomic
TDRD7,ENSG00000196116,IRF3,-,4396,4413,Genomic
TDRD7,ENSG00000196116,IRF3,-,11861,11878,Genomic
TDRD7,ENSG00000196116,IRF3,-,30832,30849,Genomic
TDRD7,ENSG00000196116,IRF3,-,30838,30855,Genomic
TDRD7,ENSG00000196116,IRF3,-,48373,48390,Genomic
TDRD7,ENSG00000196116,IRF3,-,49173,49190,Genomic
TDRD7,ENSG00000196116,IRF3,-,61093,61110,Genomic
TDRD7,ENSG00000196116,IRF3,-,69830,69847,Genomic
TDRD7,ENSG00000196116,IRF3,-,76979,76996,Genomic
TDRD7,ENSG00000196116,IRF3,-,79060,79077,Genomic
TDRD7,ENSG00000196116,IRF3,-,80413,80430,Genomic
TDRD7,ENSG00000196116,+,35,52,Transcript,
TDRD7,ENSG00000196116,+,493,510,Transcript,
GBP2,ENSG00000162645,IRF3,+,3023,3040,Genomic
GBP2,ENSG00000162645,IRF3,+,6812,6829,Genomic
GBP2,ENSG00000162645,IRF3,+,17633,17650,Genomic
GBP2,ENSG00000162645,IRF3,+,17639,17656,Genomic
GBP2,ENSG00000162645,IRF3,+,25660,25677,Genomic
GBP2,ENSG00000162645,IRF3,+,27118,27135,Genomic
GBP2,ENSG00000162645,IRF3,+,33496,33513,Genomic
GBP2,ENSG00000162645,IRF3,+,37566,37583,Genomic
GBP2,ENSG00000162645,IRF3,+,41020,41037,Genomic
GBP2,ENSG00000162645,IRF3,-,4464,4481,Genomic
GBP2,ENSG00000162645,IRF3,-,7711,7728,Genomic
GBP2,ENSG00000162645,IRF3,-,11224,11241,Genomic
GBP2,ENSG00000162645,IRF3,-,14961,14978,Genomic
GBP2,ENSG00000162645,IRF3,-,15242,15259,Genomic
GBP2,ENSG00000162645,IRF3,-,21952,21969,Genomic
GBP2,ENSG00000162645,IRF3,-,28941,28958,Genomic
GBP2,ENSG00000162645,IRF3,-,31272,31289,Genomic
GBP2,ENSG00000162645,IRF3,-,40329,40346,Genomic
GBP2,ENSG00000162645,IRF3,-,43096,43113,Genomic
GBP2,ENSG00000162645,-,2359,2376,Transcript,
LMO2,ENSG00000135363,IRF3,+,18903,18920,Genomic
LMO2,ENSG00000135363,IRF3,+,21470,21487,Genomic
LMO2,ENSG00000135363,IRF3,+,22304,22321,Genomic
LMO2,ENSG00000135363,IRF3,+,22590,22607,Genomic
LMO2,ENSG00000135363,IRF3,+,24819,24836,Genomic
LMO2,ENSG00000135363,IRF3,+,33772,33789,Genomic
LMO2,ENSG00000135363,IRF3,-,32283,32300,Genomic
LMO2,ENSG00000135363,+,347,364,Transcript,
LMO2,ENSG00000135363,+,1852,1869,Transcript,
PDZD2,ENSG00000133401,IRF3,+,5683,5700,Genomic
PDZD2,ENSG00000133401,IRF3,+,17030,17047,Genomic
PDZD2,ENSG00000133401,IRF3,+,28748,28765,Genomic
PDZD2,ENSG00000133401,IRF3,+,44608,44625,Genomic
PDZD2,ENSG00000133401,IRF3,+,65006,65023,Genomic
PDZD2,ENSG00000133401,IRF3,+,105825,105842,Genomic
PDZD2,ENSG00000133401,IRF3,+,105831,105848,Genomic
PDZD2,ENSG00000133401,IRF3,+,140313,140330,Genomic
PDZD2,ENSG00000133401,IRF3,+,150569,150586,Genomic
PDZD2,ENSG00000133401,IRF3,+,193596,193613,Genomic
PDZD2,ENSG00000133401,IRF3,+,195025,195042,Genomic
PDZD2,ENSG00000133401,IRF3,+,209590,209607,Genomic
PDZD2,ENSG00000133401,IRF3,+,217793,217810,Genomic
PDZD2,ENSG00000133401,IRF3,+,240756,240773,Genomic
PDZD2,ENSG00000133401,IRF3,+,246537,246554,Genomic
PDZD2,ENSG00000133401,IRF3,+,247051,247068,Genomic
PDZD2,ENSG00000133401,IRF3,+,265038,265055,Genomic
PDZD2,ENSG00000133401,IRF3,+,265044,265061,Genomic
PDZD2,ENSG00000133401,IRF3,+,278610,278627,Genomic
PDZD2,ENSG00000133401,IRF3,+,281082,281099,Genomic
PDZD2,ENSG00000133401,IRF3,+,302803,302820,Genomic
PDZD2,ENSG00000133401,IRF3,+,326543,326560,Genomic
PDZD2,ENSG00000133401,IRF3,+,334707,334724,Genomic
PDZD2,ENSG00000133401,IRF3,+,344685,344702,Genomic
PDZD2,ENSG00000133401,IRF3,+,356319,356336,Genomic
PDZD2,ENSG00000133401,IRF3,+,359801,359818,Genomic
PDZD2,ENSG00000133401,IRF3,+,360510,360527,Genomic
PDZD2,ENSG00000133401,IRF3,+,360721,360738,Genomic
PDZD2,ENSG00000133401,IRF3,+,381715,381732,Genomic
PDZD2,ENSG00000133401,IRF3,+,386070,386087,Genomic
PDZD2,ENSG00000133401,IRF3,+,403266,403283,Genomic
PDZD2,ENSG00000133401,IRF3,+,420260,420277,Genomic
PDZD2,ENSG00000133401,IRF3,+,431311,431328,Genomic
PDZD2,ENSG00000133401,IRF3,+,431316,431333,Genomic
PDZD2,ENSG00000133401,IRF3,+,439330,439347,Genomic
PDZD2,ENSG00000133401,IRF3,+,439345,439362,Genomic
PDZD2,ENSG00000133401,IRF3,+,439598,439615,Genomic
PDZD2,ENSG00000133401,IRF3,-,7848,7865,Genomic
PDZD2,ENSG00000133401,IRF3,-,16538,16555,Genomic
PDZD2,ENSG00000133401,IRF3,-,24588,24605,Genomic
PDZD2,ENSG00000133401,IRF3,-,29213,29230,Genomic
PDZD2,ENSG00000133401,IRF3,-,50230,50247,Genomic
PDZD2,ENSG00000133401,IRF3,-,50236,50253,Genomic
PDZD2,ENSG00000133401,IRF3,-,63236,63253,Genomic
PDZD2,ENSG00000133401,IRF3,-,64361,64378,Genomic
PDZD2,ENSG00000133401,IRF3,-,87007,87024,Genomic
PDZD2,ENSG00000133401,IRF3,-,132252,132269,Genomic
PDZD2,ENSG00000133401,IRF3,-,140296,140313,Genomic
PDZD2,ENSG00000133401,IRF3,-,148954,148971,Genomic
PDZD2,ENSG00000133401,IRF3,-,148960,148977,Genomic
PDZD2,ENSG00000133401,IRF3,-,148982,148999,Genomic
PDZD2,ENSG00000133401,IRF3,-,180260,180277,Genomic
PDZD2,ENSG00000133401,IRF3,-,193414,193431,Genomic
PDZD2,ENSG00000133401,IRF3,-,202394,202411,Genomic
PDZD2,ENSG00000133401,IRF3,-,205816,205833,Genomic
PDZD2,ENSG00000133401,IRF3,-,214756,214773,Genomic
PDZD2,ENSG00000133401,IRF3,-,220741,220758,Genomic
PDZD2,ENSG00000133401,IRF3,-,225646,225663,Genomic
PDZD2,ENSG00000133401,IRF3,-,248832,248849,Genomic
PDZD2,ENSG00000133401,IRF3,-,249501,249518,Genomic
PDZD2,ENSG00000133401,IRF3,-,249507,249524,Genomic
PDZD2,ENSG00000133401,IRF3,-,249557,249574,Genomic
PDZD2,ENSG00000133401,IRF3,-,256248,256265,Genomic
PDZD2,ENSG00000133401,IRF3,-,256254,256271,Genomic
PDZD2,ENSG00000133401,IRF3,-,263584,263601,Genomic
PDZD2,ENSG00000133401,IRF3,-,263679,263696,Genomic
PDZD2,ENSG00000133401,IRF3,-,271764,271781,Genomic
PDZD2,ENSG00000133401,IRF3,-,271769,271786,Genomic
PDZD2,ENSG00000133401,IRF3,-,283822,283839,Genomic
PDZD2,ENSG00000133401,IRF3,-,290220,290237,Genomic
PDZD2,ENSG00000133401,IRF3,-,294680,294697,Genomic
PDZD2,ENSG00000133401,IRF3,-,307372,307389,Genomic
PDZD2,ENSG00000133401,IRF3,-,308053,308070,Genomic
PDZD2,ENSG00000133401,IRF3,-,327439,327456,Genomic
PDZD2,ENSG00000133401,IRF3,-,348080,348097,Genomic
PDZD2,ENSG00000133401,IRF3,-,348241,348258,Genomic
PDZD2,ENSG00000133401,IRF3,-,355201,355218,Genomic
PDZD2,ENSG00000133401,IRF3,-,355796,355813,Genomic
PDZD2,ENSG00000133401,IRF3,-,359070,359087,Genomic
PDZD2,ENSG00000133401,IRF3,-,373160,373177,Genomic
PDZD2,ENSG00000133401,IRF3,-,381962,381979,Genomic
PDZD2,ENSG00000133401,IRF3,-,404992,405009,Genomic
PDZD2,ENSG00000133401,IRF3,-,407605,407622,Genomic
PDZD2,ENSG00000133401,IRF3,-,420192,420209,Genomic
PDZD2,ENSG00000133401,IRF3,-,441326,441343,Genomic
PDZD2,ENSG00000133401,IRF3,-,441332,441349,Genomic
PDZD2,ENSG00000133401,IRF3,-,441338,441355,Genomic
PDZD2,ENSG00000133401,IRF3,-,457097,457114,Genomic
PDZD2,ENSG00000133401,IRF3,-,459701,459718,Genomic
PDZD2,ENSG00000133401,IRF3,-,459707,459724,Genomic
PDZD2,ENSG00000133401,IRF3,-,460903,460920,Genomic
PDZD2,ENSG00000133401,IRF3,-,470685,470702,Genomic
PDZD2,ENSG00000133401,+,1304,1321,Transcript,
PDZD2,ENSG00000133401,-,10367,10384,Transcript,
ATF3,ENSG00000162772,IRF3,+,18183,18200,Genomic
ATF3,ENSG00000162772,IRF3,+,42125,42142,Genomic
ATF3,ENSG00000162772,IRF3,+,47666,47683,Genomic
ATF3,ENSG00000162772,IRF3,+,50037,50054,Genomic
ATF3,ENSG00000162772,IRF3,+,50043,50060,Genomic
ATF3,ENSG00000162772,IRF3,-,9469,9486,Genomic
ATF3,ENSG00000162772,IRF3,-,15457,15474,Genomic
ATF3,ENSG00000162772,IRF3,-,18983,19000,Genomic
ATF3,ENSG00000162772,IRF3,-,31698,31715,Genomic
ATF3,ENSG00000162772,IRF3,-,32950,32967,Genomic
ATF3,ENSG00000162772,IRF3,-,45285,45302,Genomic
ATF3,ENSG00000162772,IRF3,-,55576,55593,Genomic
ATF3,ENSG00000162772,-,1574,1591,Transcript,
TRIM21,ENSG00000132109,IRF3,+,511,528,Genomic
TRIM21,ENSG00000132109,IRF3,+,517,534,Genomic
TRIM21,ENSG00000132109,IRF3,+,7668,7685,Genomic
TRIM21,ENSG00000132109,+,11,28,Transcript,
TRIM21,ENSG00000132109,+,17,34,Transcript,
CYP2J2,ENSG00000134716,IRF3,+,13227,13244,Genomic
CYP2J2,ENSG00000134716,IRF3,+,27441,27458,Genomic
CYP2J2,ENSG00000134716,IRF3,+,27447,27464,Genomic
CYP2J2,ENSG00000134716,IRF3,-,877,894,Genomic
CYP2J2,ENSG00000134716,IRF3,-,2527,2544,Genomic
CYP2J2,ENSG00000134716,IRF3,-,4918,4935,Genomic
CYP2J2,ENSG00000134716,IRF3,-,8481,8498,Genomic
CYP2J2,ENSG00000134716,IRF3,-,8503,8520,Genomic
CYP2J2,ENSG00000134716,IRF3,-,11712,11729,Genomic
CYP2J2,ENSG00000134716,IRF3,-,23835,23852,Genomic
PSMB9,ENSG00000240065,IRF3,+,400,417,Genomic
PSMB9,ENSG00000240065,IRF3,+,4730,4747,Genomic
PSMB9,ENSG00000240065,IRF3,+,10187,10204,Genomic
PSMB9,ENSG00000240065,IRF3,-,10935,10952,Genomic
NLRC5,ENSG00000140853,IRF3,+,3872,3889,Genomic
NLRC5,ENSG00000140853,IRF3,+,42126,42143,Genomic
NLRC5,ENSG00000140853,IRF3,+,48929,48946,Genomic
NLRC5,ENSG00000140853,IRF3,+,55330,55347,Genomic
NLRC5,ENSG00000140853,IRF3,+,63504,63521,Genomic
NLRC5,ENSG00000140853,IRF3,+,65520,65537,Genomic
NLRC5,ENSG00000140853,IRF3,+,77332,77349,Genomic
NLRC5,ENSG00000140853,IRF3,-,6983,7000,Genomic
NLRC5,ENSG00000140853,IRF3,-,25931,25948,Genomic
NLRC5,ENSG00000140853,IRF3,-,43427,43444,Genomic
NLRC5,ENSG00000140853,IRF3,-,55489,55506,Genomic
NLRC5,ENSG00000140853,IRF3,-,61861,61878,Genomic
NLRC5,ENSG00000140853,IRF3,-,62886,62903,Genomic
NLRC5,ENSG00000140853,IRF3,-,70500,70517,Genomic
NLRC5,ENSG00000140853,IRF3,-,73487,73504,Genomic
NLRC5,ENSG00000140853,IRF3,-,73647,73664,Genomic
NLRC5,ENSG00000140853,IRF3,-,75590,75607,Genomic
NLRC5,ENSG00000140853,IRF3,-,92505,92522,Genomic
NLRC5,ENSG00000140853,-,4126,4143,Transcript,
TMEM229B,ENSG00000198133,IRF3,+,3827,3844,Genomic
TMEM229B,ENSG00000198133,IRF3,+,9660,9677,Genomic
TMEM229B,ENSG00000198133,IRF3,+,17302,17319,Genomic
TMEM229B,ENSG00000198133,IRF3,+,21101,21118,Genomic
TMEM229B,ENSG00000198133,IRF3,+,37522,37539,Genomic
TMEM229B,ENSG00000198133,IRF3,+,37597,37614,Genomic
TMEM229B,ENSG00000198133,IRF3,+,58665,58682,Genomic
TMEM229B,ENSG00000198133,IRF3,-,15496,15513,Genomic
TMEM229B,ENSG00000198133,IRF3,-,15870,15887,Genomic
TMEM229B,ENSG00000198133,IRF3,-,19314,19331,Genomic
TMEM229B,ENSG00000198133,IRF3,-,23659,23676,Genomic
TMEM229B,ENSG00000198133,IRF3,-,23660,23677,Genomic
TMEM229B,ENSG00000198133,IRF3,-,25825,25842,Genomic
TMEM229B,ENSG00000198133,IRF3,-,37680,37697,Genomic
TMEM229B,ENSG00000198133,IRF3,-,45501,45518,Genomic
TMEM229B,ENSG00000198133,IRF3,-,45507,45524,Genomic
TMEM229B,ENSG00000198133,IRF3,-,54504,54521,Genomic
TMEM229B,ENSG00000198133,IRF3,-,76932,76949,Genomic
TMEM229B,ENSG00000198133,IRF3,-,77205,77222,Genomic
TMEM229B,ENSG00000198133,IRF3,-,79551,79568,Genomic
TMEM229B,ENSG00000198133,IRF3,-,81341,81358,Genomic
NMI,ENSG00000123609,IRF3,+,449,466,Genomic
NMI,ENSG00000123609,IRF3,+,1066,1083,Genomic
NMI,ENSG00000123609,IRF3,-,2075,2092,Genomic
NMI,ENSG00000123609,IRF3,-,18643,18660,Genomic
PLEKHA4,ENSG00000105559,IRF3,+,503,520,Genomic
PLEKHA4,ENSG00000105559,IRF3,+,546,563,Genomic
PLEKHA4,ENSG00000105559,IRF3,+,553,570,Genomic
PLEKHA4,ENSG00000105559,IRF3,+,722,739,Genomic
PLEKHA4,ENSG00000105559,IRF3,+,3628,3645,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,7377,7394,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8207,8224,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8212,8229,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8213,8230,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8218,8235,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8234,8251,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8240,8257,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8284,8301,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,12162,12179,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,12168,12185,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,20296,20313,Genomic
PLEKHA4,ENSG00000105559,+,3,20,Transcript,
PLEKHA4,ENSG00000105559,+,46,63,Transcript,
PLEKHA4,ENSG00000105559,+,53,70,Transcript,
PLEKHA4,ENSG00000105559,+,222,239,Transcript,
TRIM69,ENSG00000185880,IRF3,+,2576,2593,Genomic
TRIM69,ENSG00000185880,IRF3,+,6730,6747,Genomic
TRIM69,ENSG00000185880,IRF3,+,6754,6771,Genomic
TRIM69,ENSG00000185880,IRF3,+,6760,6777,Genomic
TRIM69,ENSG00000185880,IRF3,+,6776,6793,Genomic
TRIM69,ENSG00000185880,IRF3,+,6813,6830,Genomic
TRIM69,ENSG00000185880,IRF3,+,6866,6883,Genomic
TRIM69,ENSG00000185880,IRF3,+,6890,6907,Genomic
TRIM69,ENSG00000185880,IRF3,+,15243,15260,Genomic
TRIM69,ENSG00000185880,IRF3,+,17042,17059,Genomic
TRIM69,ENSG00000185880,IRF3,+,21704,21721,Genomic
TRIM69,ENSG00000185880,IRF3,+,27343,27360,Genomic
TRIM69,ENSG00000185880,IRF3,-,10058,10075,Genomic
TRIM69,ENSG00000185880,IRF3,-,10282,10299,Genomic
APOL4,ENSG00000100336,IRF3,+,3216,3233,Genomic
APOL4,ENSG00000100336,IRF3,+,3943,3960,Genomic
APOL4,ENSG00000100336,IRF3,+,7929,7946,Genomic
APOL4,ENSG00000100336,IRF3,+,16444,16461,Genomic
APOL4,ENSG00000100336,IRF3,-,566,583,Genomic
APOL4,ENSG00000100336,IRF3,-,2582,2599,Genomic
TAP2,ENSG00000204267,IRF3,+,436,453,Genomic
TAP2,ENSG00000204267,IRF3,+,11089,11106,Genomic
TAP2,ENSG00000204267,IRF3,-,5668,5685,Genomic
TAP2,ENSG00000204267,+,2907,2924,Transcript,
SERPINB9,ENSG00000170542,IRF3,+,3648,3665,Genomic
SERPINB9,ENSG00000170542,IRF3,+,3961,3978,Genomic
SERPINB9,ENSG00000170542,IRF3,+,10492,10509,Genomic
SERPINB9,ENSG00000170542,IRF3,-,4541,4558,Genomic
SERPINB9,ENSG00000170542,IRF3,-,15630,15647,Genomic
SERPINB9,ENSG00000170542,IRF3,-,16400,16417,Genomic
SERPINB9,ENSG00000170542,-,3233,3250,Transcript,
SERPINB9,ENSG00000170542,-,4003,4020,Transcript,
HLA-F,ENSG00000204642,IRF3,+,10914,10931,Genomic
HLA-F,ENSG00000204642,IRF3,+,10915,10932,Genomic
HLA-F,ENSG00000204642,IRF3,+,10920,10937,Genomic
HLA-F,ENSG00000204642,IRF3,+,10921,10938,Genomic
HLA-F,ENSG00000204642,IRF3,-,1002,1019,Genomic
HLA-F,ENSG00000204642,IRF3,-,1807,1824,Genomic
SPTBN5,ENSG00000137877,IRF3,+,13765,13782,Genomic
GALNT3,ENSG00000115339,IRF3,+,2485,2502,Genomic
GALNT3,ENSG00000115339,IRF3,+,14615,14632,Genomic
GALNT3,ENSG00000115339,IRF3,+,19950,19967,Genomic
GALNT3,ENSG00000115339,IRF3,+,20871,20888,Genomic
GALNT3,ENSG00000115339,IRF3,+,24053,24070,Genomic
GALNT3,ENSG00000115339,IRF3,+,25544,25561,Genomic
GALNT3,ENSG00000115339,IRF3,+,36045,36062,Genomic
GALNT3,ENSG00000115339,IRF3,+,51539,51556,Genomic
GALNT3,ENSG00000115339,IRF3,+,51917,51934,Genomic
GALNT3,ENSG00000115339,IRF3,+,51923,51940,Genomic
GALNT3,ENSG00000115339,IRF3,+,76412,76429,Genomic
GALNT3,ENSG00000115339,IRF3,+,93353,93370,Genomic
GALNT3,ENSG00000115339,IRF3,+,99490,99507,Genomic
GALNT3,ENSG00000115339,IRF3,-,142,159,Genomic
GALNT3,ENSG00000115339,IRF3,-,6114,6131,Genomic
