Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
PLEKHA4,ENSG00000105559,IRF3,+,3628,3645,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,7377,7394,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8212,8229,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8218,8235,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8234,8251,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,8240,8257,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,12162,12179,Genomic
PLEKHA4,ENSG00000105559,IRF3,-,12168,12185,Genomic
PLEKHA4,ENSG00000105559,+,3,20,Transcript,
PLEKHA4,ENSG00000105559,+,46,63,Transcript,
PLEKHA4,ENSG00000105559,+,53,70,Transcript,
PLEKHA4,ENSG00000105559,+,222,239,Transcript,
TRIM69,ENSG00000185880,IRF3,+,2576,2593,Genomic
TRIM69,ENSG00000185880,IRF3,+,6760,6777,Genomic
TRIM69,ENSG00000185880,IRF3,+,6813,6830,Genomic
TRIM69,ENSG00000185880,IRF3,+,6866,6883,Genomic
TRIM69,ENSG00000185880,IRF3,-,10058,10075,Genomic
APOL4,ENSG00000100336,IRF3,+,3943,3960,Genomic
APOL4,ENSG00000100336,IRF3,+,7929,7946,Genomic
TAP2,ENSG00000204267,IRF3,+,436,453,Genomic
SERPINB9,ENSG00000170542,IRF3,+,3961,3978,Genomic
SERPINB9,ENSG00000170542,IRF3,+,10492,10509,Genomic
SERPINB9,ENSG00000170542,IRF3,-,15630,15647,Genomic
SERPINB9,ENSG00000170542,-,3233,3250,Transcript,
HLA-F,ENSG00000204642,IRF3,+,10920,10937,Genomic
HLA-F,ENSG00000204642,IRF3,+,10921,10938,Genomic
HLA-F,ENSG00000204642,IRF3,-,1002,1019,Genomic
SPTBN5,ENSG00000137877,IRF3,+,13765,13782,Genomic
GALNT3,ENSG00000115339,IRF3,+,51539,51556,Genomic
GALNT3,ENSG00000115339,IRF3,+,51917,51934,Genomic
GALNT3,ENSG00000115339,IRF3,+,93353,93370,Genomic
GALNT3,ENSG00000115339,IRF3,-,142,159,Genomic
GALNT3,ENSG00000115339,IRF3,-,6114,6131,Genomic
GALNT3,ENSG00000115339,IRF3,-,32131,32148,Genomic
GALNT3,ENSG00000115339,IRF3,-,56527,56544,Genomic
GALNT3,ENSG00000115339,IRF3,-,98665,98682,Genomic
GALNT3,ENSG00000115339,-,2987,3004,Transcript,
ZC3HAV1,ENSG00000105939,IRF3,+,4871,4888,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,58148,58165,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,60085,60102,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,88321,88338,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20357,20374,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20392,20409,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20398,20415,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20404,20421,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20422,20439,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20448,20465,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20467,20484,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20484,20501,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20572,20589,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20578,20595,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20584,20601,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20590,20607,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20596,20613,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20602,20619,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20608,20625,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20626,20643,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20632,20649,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20638,20655,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20644,20661,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20650,20667,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,22903,22920,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,23224,23241,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,24326,24343,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,28372,28389,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,55696,55713,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,55702,55719,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,58427,58444,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,66703,66720,Genomic
ZC3HAV1,ENSG00000105939,+,6390,6407,Transcript,
ZC3HAV1,ENSG00000105939,-,1,18,Transcript,
ZC3HAV1,ENSG00000105939,-,322,339,Transcript,
TRIM5,ENSG00000132256,IRF3,+,40643,40660,Genomic
TRIM5,ENSG00000132256,IRF3,+,53340,53357,Genomic
TRIM5,ENSG00000132256,IRF3,+,71537,71554,Genomic
TRIM5,ENSG00000132256,IRF3,+,74112,74129,Genomic
TRIM5,ENSG00000132256,IRF3,+,116642,116659,Genomic
TRIM5,ENSG00000132256,IRF3,+,120432,120449,Genomic
TRIM5,ENSG00000132256,IRF3,+,135423,135440,Genomic
TRIM5,ENSG00000132256,IRF3,+,206523,206540,Genomic
TRIM5,ENSG00000132256,IRF3,+,230135,230152,Genomic
TRIM5,ENSG00000132256,IRF3,+,240809,240826,Genomic
TRIM5,ENSG00000132256,IRF3,-,13015,13032,Genomic
TRIM5,ENSG00000132256,IRF3,-,13492,13509,Genomic
TRIM5,ENSG00000132256,IRF3,-,22454,22471,Genomic
TRIM5,ENSG00000132256,IRF3,-,25580,25597,Genomic
TRIM5,ENSG00000132256,IRF3,-,26449,26466,Genomic
TRIM5,ENSG00000132256,IRF3,-,99849,99866,Genomic
TRIM5,ENSG00000132256,IRF3,-,143607,143624,Genomic
TRIM5,ENSG00000132256,IRF3,-,158397,158414,Genomic
TRIM5,ENSG00000132256,IRF3,-,158542,158559,Genomic
TRIM5,ENSG00000132256,IRF3,-,164623,164640,Genomic
TRIM5,ENSG00000132256,IRF3,-,167068,167085,Genomic
TRIM5,ENSG00000132256,IRF3,-,180802,180819,Genomic
TRIM5,ENSG00000132256,IRF3,-,254017,254034,Genomic
TRIM5,ENSG00000132256,IRF3,-,265065,265082,Genomic
ZNFX1,ENSG00000124201,IRF3,+,803,820,Genomic
ZNFX1,ENSG00000124201,IRF3,+,2688,2705,Genomic
ZNFX1,ENSG00000124201,IRF3,+,6009,6026,Genomic
ZNFX1,ENSG00000124201,IRF3,+,22993,23010,Genomic
ZNFX1,ENSG00000124201,IRF3,+,33592,33609,Genomic
ZNFX1,ENSG00000124201,IRF3,+,33598,33615,Genomic
ZNFX1,ENSG00000124201,IRF3,-,6189,6206,Genomic
ZNFX1,ENSG00000124201,IRF3,-,6948,6965,Genomic
ZNFX1,ENSG00000124201,IRF3,-,20505,20522,Genomic
ZNFX1,ENSG00000124201,IRF3,-,26450,26467,Genomic
ZNFX1,ENSG00000124201,+,2763,2780,Transcript,
SLFN13,ENSG00000154760,IRF3,+,3736,3753,Genomic
SLFN13,ENSG00000154760,+,284,301,Transcript,
EIF2AK2,ENSG00000055332,IRF3,+,1030,1047,Genomic
EIF2AK2,ENSG00000055332,IRF3,+,1036,1053,Genomic
EIF2AK2,ENSG00000055332,IRF3,+,3113,3130,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,6637,6654,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,47597,47614,Genomic
C19orf66,ENSG00000130813,IRF3,+,646,663,Genomic
C19orf66,ENSG00000130813,IRF3,+,971,988,Genomic
C19orf66,ENSG00000130813,IRF3,+,2035,2052,Genomic
C19orf66,ENSG00000130813,IRF3,+,5305,5322,Genomic
PARP10,ENSG00000178685,IRF3,-,26801,26818,Genomic
PARP10,ENSG00000178685,IRF3,-,26807,26824,Genomic
SLC25A28,ENSG00000155287,IRF3,+,6300,6317,Genomic
SLC25A28,ENSG00000155287,IRF3,+,6695,6712,Genomic
ICAM1,ENSG00000090339,IRF3,-,9773,9790,Genomic
IRF2,ENSG00000168310,IRF3,+,245,262,Genomic
IRF2,ENSG00000168310,IRF3,+,8376,8393,Genomic
IRF2,ENSG00000168310,IRF3,+,10205,10222,Genomic
IRF2,ENSG00000168310,IRF3,+,26241,26258,Genomic
IRF2,ENSG00000168310,IRF3,+,31828,31845,Genomic
IRF2,ENSG00000168310,IRF3,+,45201,45218,Genomic
IRF2,ENSG00000168310,IRF3,+,54245,54262,Genomic
IRF2,ENSG00000168310,IRF3,+,81035,81052,Genomic
IRF2,ENSG00000168310,IRF3,+,81756,81773,Genomic
IRF2,ENSG00000168310,IRF3,+,84302,84319,Genomic
IRF2,ENSG00000168310,IRF3,+,84882,84899,Genomic
IRF2,ENSG00000168310,IRF3,-,516,533,Genomic
IRF2,ENSG00000168310,IRF3,-,25988,26005,Genomic
IRF2,ENSG00000168310,IRF3,-,41930,41947,Genomic
IRF2,ENSG00000168310,IRF3,-,57711,57728,Genomic
IRF2,ENSG00000168310,IRF3,-,73614,73631,Genomic
IRF2,ENSG00000168310,-,8,25,Transcript,
ZCCHC2,ENSG00000141664,IRF3,+,17794,17811,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,17800,17817,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,31740,31757,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,35829,35846,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,36895,36912,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,64116,64133,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,3554,3571,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,23967,23984,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,38248,38265,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,55407,55424,Genomic
ZCCHC2,ENSG00000141664,-,5289,5306,Transcript,
RNF19B,ENSG00000116514,IRF3,+,18502,18519,Genomic
RNF19B,ENSG00000116514,IRF3,+,20839,20856,Genomic
RNF19B,ENSG00000116514,IRF3,-,2883,2900,Genomic
RNF19B,ENSG00000116514,IRF3,-,15515,15532,Genomic
RNF19B,ENSG00000116514,IRF3,-,24396,24413,Genomic
RNF19B,ENSG00000116514,IRF3,-,27293,27310,Genomic
IFI16,ENSG00000163565,IRF3,-,13511,13528,Genomic
IFI16,ENSG00000163565,IRF3,-,28771,28788,Genomic
IFI16,ENSG00000163565,IRF3,-,28777,28794,Genomic
IFI16,ENSG00000163565,IRF3,-,43001,43018,Genomic
IFI16,ENSG00000163565,IRF3,-,46336,46353,Genomic
SLC2A12,ENSG00000146411,IRF3,+,13831,13848,Genomic
SLC2A12,ENSG00000146411,IRF3,+,17647,17664,Genomic
SLC2A12,ENSG00000146411,IRF3,+,27551,27568,Genomic
SLC2A12,ENSG00000146411,IRF3,-,32552,32569,Genomic
SLC2A12,ENSG00000146411,IRF3,-,32558,32575,Genomic
SLC2A12,ENSG00000146411,IRF3,-,52399,52416,Genomic
SLC6A9,ENSG00000196517,IRF3,+,29463,29480,Genomic
SLC6A9,ENSG00000196517,IRF3,-,10019,10036,Genomic
RAB20,ENSG00000139832,IRF3,+,30248,30265,Genomic
RAB20,ENSG00000139832,IRF3,-,33410,33427,Genomic
RAB20,ENSG00000139832,IRF3,-,37790,37807,Genomic
B3GALNT1,ENSG00000169255,IRF3,+,1213,1230,Genomic
B3GALNT1,ENSG00000169255,IRF3,+,13143,13160,Genomic
B3GALNT1,ENSG00000169255,IRF3,-,3610,3627,Genomic
PML,ENSG00000140464,IRF3,+,13971,13988,Genomic
PML,ENSG00000140464,IRF3,+,24164,24181,Genomic
PML,ENSG00000140464,IRF3,+,27570,27587,Genomic
PML,ENSG00000140464,IRF3,+,27575,27592,Genomic
PML,ENSG00000140464,IRF3,-,3068,3085,Genomic
PML,ENSG00000140464,IRF3,-,3074,3091,Genomic
PML,ENSG00000140464,IRF3,-,22476,22493,Genomic
