Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
CDH12,ENSG00000154162,IRF3,-,226237,226254,Genomic
CDH12,ENSG00000154162,IRF3,-,260774,260791,Genomic
CDH12,ENSG00000154162,IRF3,-,260780,260797,Genomic
CDH12,ENSG00000154162,IRF3,-,263551,263568,Genomic
CDH12,ENSG00000154162,IRF3,-,295013,295030,Genomic
CDH12,ENSG00000154162,IRF3,-,304009,304026,Genomic
CDH12,ENSG00000154162,IRF3,-,332445,332462,Genomic
CDH12,ENSG00000154162,IRF3,-,353864,353881,Genomic
CDH12,ENSG00000154162,IRF3,-,369129,369146,Genomic
CDH12,ENSG00000154162,IRF3,-,422056,422073,Genomic
CDH12,ENSG00000154162,IRF3,-,423377,423394,Genomic
CDH12,ENSG00000154162,IRF3,-,486520,486537,Genomic
CDH12,ENSG00000154162,IRF3,-,520615,520632,Genomic
CDH12,ENSG00000154162,IRF3,-,609131,609148,Genomic
CDH12,ENSG00000154162,IRF3,-,627982,627999,Genomic
CDH12,ENSG00000154162,IRF3,-,665922,665939,Genomic
CDH12,ENSG00000154162,IRF3,-,682193,682210,Genomic
CDH12,ENSG00000154162,IRF3,-,694578,694595,Genomic
CDH12,ENSG00000154162,IRF3,-,701565,701582,Genomic
CDH12,ENSG00000154162,IRF3,-,737541,737558,Genomic
CDH12,ENSG00000154162,IRF3,-,743924,743941,Genomic
CDH12,ENSG00000154162,IRF3,-,749395,749412,Genomic
CDH12,ENSG00000154162,IRF3,-,785827,785844,Genomic
CDH12,ENSG00000154162,IRF3,-,802803,802820,Genomic
CDH12,ENSG00000154162,IRF3,-,846153,846170,Genomic
CDH12,ENSG00000154162,IRF3,-,881564,881581,Genomic
CDH12,ENSG00000154162,IRF3,-,887870,887887,Genomic
CDH12,ENSG00000154162,IRF3,-,898192,898209,Genomic
CDH12,ENSG00000154162,IRF3,-,903407,903424,Genomic
CDH12,ENSG00000154162,IRF3,-,925527,925544,Genomic
CDH12,ENSG00000154162,IRF3,-,949009,949026,Genomic
CDH12,ENSG00000154162,IRF3,-,949015,949032,Genomic
CDH12,ENSG00000154162,IRF3,-,974022,974039,Genomic
CDH12,ENSG00000154162,IRF3,-,1022787,1022804,Genomic
CDH12,ENSG00000154162,IRF3,-,1068324,1068341,Genomic
CDH12,ENSG00000154162,IRF3,-,1089160,1089177,Genomic
CDH12,ENSG00000154162,IRF3,-,1090387,1090404,Genomic
CDH12,ENSG00000154162,IRF3,-,1094964,1094981,Genomic
CDH12,ENSG00000154162,+,3237,3254,Transcript,
CARS2,ENSG00000134905,IRF3,+,47690,47707,Genomic
CARS2,ENSG00000134905,IRF3,-,3523,3540,Genomic
CARS2,ENSG00000134905,IRF3,-,50886,50903,Genomic
SEC62,ENSG00000008952,IRF3,+,8610,8627,Genomic
SEC62,ENSG00000008952,IRF3,-,11551,11568,Genomic
SEC62,ENSG00000008952,IRF3,-,11557,11574,Genomic
SEC62,ENSG00000008952,IRF3,-,29251,29268,Genomic
SEC62,ENSG00000008952,-,3538,3555,Transcript,
SPPL2B,ENSG00000005206,IRF3,-,17874,17891,Genomic
ORC3,ENSG00000135336,IRF3,+,47920,47937,Genomic
ORC3,ENSG00000135336,IRF3,+,65482,65499,Genomic
ORC3,ENSG00000135336,IRF3,+,79656,79673,Genomic
ORC3,ENSG00000135336,IRF3,-,27566,27583,Genomic
ORC3,ENSG00000135336,IRF3,-,27572,27589,Genomic
ORC3,ENSG00000135336,IRF3,-,32463,32480,Genomic
ORC3,ENSG00000135336,IRF3,-,55817,55834,Genomic
ORC3,ENSG00000135336,IRF3,-,55823,55840,Genomic
POFUT1,ENSG00000101346,IRF3,+,13586,13603,Genomic
POFUT1,ENSG00000101346,IRF3,-,4914,4931,Genomic
POFUT1,ENSG00000101346,IRF3,-,10435,10452,Genomic
FAAH,ENSG00000117480,IRF3,+,18994,19011,Genomic
FAAH,ENSG00000117480,IRF3,+,19000,19017,Genomic
MTHFD1,ENSG00000100714,IRF3,-,6396,6413,Genomic
MTHFD1,ENSG00000100714,IRF3,-,24712,24729,Genomic
MTHFD1,ENSG00000100714,IRF3,-,32966,32983,Genomic
MTHFD1,ENSG00000100714,IRF3,-,37658,37675,Genomic
MTHFD1,ENSG00000100714,IRF3,-,69917,69934,Genomic
MTHFD1,ENSG00000100714,IRF3,-,74031,74048,Genomic
MTHFD1,ENSG00000100714,IRF3,-,75931,75948,Genomic
ELOVL4,ENSG00000118402,IRF3,+,3197,3214,Genomic
ELOVL4,ENSG00000118402,IRF3,-,7904,7921,Genomic
ELOVL4,ENSG00000118402,IRF3,-,31163,31180,Genomic
RDH12,ENSG00000139988,IRF3,-,19002,19019,Genomic
ACLY,ENSG00000131473,IRF3,-,9520,9537,Genomic
ACLY,ENSG00000131473,IRF3,-,29471,29488,Genomic
COPS5,ENSG00000121022,IRF3,+,655,672,Genomic
COPS5,ENSG00000121022,IRF3,-,17096,17113,Genomic
SON,ENSG00000159140,IRF3,-,4414,4431,Genomic
SON,ENSG00000159140,IRF3,-,4420,4437,Genomic
SON,ENSG00000159140,IRF3,-,17317,17334,Genomic
STK32B,ENSG00000152953,IRF3,+,46003,46020,Genomic
STK32B,ENSG00000152953,IRF3,+,46189,46206,Genomic
STK32B,ENSG00000152953,IRF3,+,100811,100828,Genomic
STK32B,ENSG00000152953,IRF3,+,179982,179999,Genomic
STK32B,ENSG00000152953,IRF3,+,186929,186946,Genomic
STK32B,ENSG00000152953,IRF3,+,216755,216772,Genomic
STK32B,ENSG00000152953,IRF3,+,229931,229948,Genomic
STK32B,ENSG00000152953,IRF3,+,232331,232348,Genomic
STK32B,ENSG00000152953,IRF3,+,232916,232933,Genomic
STK32B,ENSG00000152953,IRF3,+,248322,248339,Genomic
STK32B,ENSG00000152953,IRF3,+,294076,294093,Genomic
STK32B,ENSG00000152953,IRF3,+,317121,317138,Genomic
STK32B,ENSG00000152953,IRF3,+,317127,317144,Genomic
STK32B,ENSG00000152953,IRF3,-,38957,38974,Genomic
STK32B,ENSG00000152953,IRF3,-,49670,49687,Genomic
STK32B,ENSG00000152953,IRF3,-,60826,60843,Genomic
STK32B,ENSG00000152953,IRF3,-,99255,99272,Genomic
STK32B,ENSG00000152953,IRF3,-,102476,102493,Genomic
STK32B,ENSG00000152953,IRF3,-,117647,117664,Genomic
STK32B,ENSG00000152953,IRF3,-,123153,123170,Genomic
STK32B,ENSG00000152953,IRF3,-,131472,131489,Genomic
STK32B,ENSG00000152953,IRF3,-,145312,145329,Genomic
STK32B,ENSG00000152953,IRF3,-,213382,213399,Genomic
STK32B,ENSG00000152953,IRF3,-,241386,241403,Genomic
STK32B,ENSG00000152953,IRF3,-,271702,271719,Genomic
STK32B,ENSG00000152953,IRF3,-,327538,327555,Genomic
STK32B,ENSG00000152953,IRF3,-,365274,365291,Genomic
STK32B,ENSG00000152953,IRF3,-,365843,365860,Genomic
STK32B,ENSG00000152953,IRF3,-,367547,367564,Genomic
STK32B,ENSG00000152953,IRF3,-,425343,425360,Genomic
CDH10,ENSG00000040731,IRF3,+,5883,5900,Genomic
CDH10,ENSG00000040731,IRF3,+,13112,13129,Genomic
CDH10,ENSG00000040731,IRF3,+,13118,13135,Genomic
CDH10,ENSG00000040731,IRF3,+,13124,13141,Genomic
CDH10,ENSG00000040731,IRF3,+,30816,30833,Genomic
CDH10,ENSG00000040731,IRF3,+,53387,53404,Genomic
CDH10,ENSG00000040731,IRF3,+,67911,67928,Genomic
CDH10,ENSG00000040731,IRF3,+,83925,83942,Genomic
CDH10,ENSG00000040731,IRF3,+,83931,83948,Genomic
CDH10,ENSG00000040731,IRF3,+,137154,137171,Genomic
CDH10,ENSG00000040731,IRF3,+,137160,137177,Genomic
CDH10,ENSG00000040731,IRF3,+,155479,155496,Genomic
CDH10,ENSG00000040731,IRF3,-,10454,10471,Genomic
CDH10,ENSG00000040731,IRF3,-,41623,41640,Genomic
CDH10,ENSG00000040731,IRF3,-,45266,45283,Genomic
CDH10,ENSG00000040731,IRF3,-,50987,51004,Genomic
CDH10,ENSG00000040731,IRF3,-,55400,55417,Genomic
CDH10,ENSG00000040731,IRF3,-,86776,86793,Genomic
CDH10,ENSG00000040731,IRF3,-,101815,101832,Genomic
CDH10,ENSG00000040731,IRF3,-,110722,110739,Genomic
CDH10,ENSG00000040731,IRF3,-,114888,114905,Genomic
CDH10,ENSG00000040731,IRF3,-,117641,117658,Genomic
CDH10,ENSG00000040731,IRF3,-,135395,135412,Genomic
CDH10,ENSG00000040731,IRF3,-,139337,139354,Genomic
DHCR7,ENSG00000172893,IRF3,+,1766,1783,Genomic
SASH3,ENSG00000122122,IRF3,+,5140,5157,Genomic
TLN1,ENSG00000137076,IRF3,-,18977,18994,Genomic
TLN1,ENSG00000137076,IRF3,-,26815,26832,Genomic
COL17A1,ENSG00000065618,IRF3,+,11868,11885,Genomic
COL17A1,ENSG00000065618,IRF3,+,14704,14721,Genomic
COL17A1,ENSG00000065618,IRF3,-,18500,18517,Genomic
COL17A1,ENSG00000065618,IRF3,-,18562,18579,Genomic
COL17A1,ENSG00000065618,IRF3,-,35705,35722,Genomic
C12orf45,ENSG00000151131,IRF3,+,14677,14694,Genomic
C12orf45,ENSG00000151131,IRF3,-,3535,3552,Genomic
C12orf45,ENSG00000151131,IRF3,-,40475,40492,Genomic
C12orf45,ENSG00000151131,IRF3,-,65708,65725,Genomic
C12orf45,ENSG00000151131,IRF3,-,86515,86532,Genomic
C12orf45,ENSG00000151131,IRF3,-,87209,87226,Genomic
C12orf45,ENSG00000151131,+,6391,6408,Transcript,
IGBP1,ENSG00000089289,IRF3,+,25984,26001,Genomic
IGBP1,ENSG00000089289,IRF3,-,18354,18371,Genomic
TMEM71,ENSG00000165071,IRF3,-,39964,39981,Genomic
TMEM71,ENSG00000165071,IRF3,-,60494,60511,Genomic
TMEM71,ENSG00000165071,IRF3,-,60500,60517,Genomic
TMEM71,ENSG00000165071,IRF3,-,75007,75024,Genomic
