Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,205778,205788,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,206359,206369,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,217802,217812,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,221599,221609,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,225027,225037,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,+,245024,245034,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,4676,4686,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,8464,8474,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,22949,22959,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,27116,27126,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,28021,28031,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,100959,100969,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,120181,120191,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,120396,120406,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,121024,121034,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,127964,127974,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,142236,142246,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,159680,159690,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,159782,159792,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,165279,165289,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,179351,179361,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,188992,189002,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,208083,208093,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,213539,213549,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,257253,257263,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF7,-,3780,3790,Transcript
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,137,147,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,13456,13466,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,16457,16467,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,23215,23225,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,27327,27337,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,28674,28684,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,29388,29398,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,47873,47883,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,52231,52241,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,62988,62998,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,77453,77463,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,89613,89623,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,98042,98052,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,98493,98503,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,108171,108181,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,124267,124277,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,127067,127077,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,134044,134054,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,134986,134996,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,139057,139067,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,149353,149363,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,158948,158958,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,161608,161618,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,168023,168033,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,192036,192046,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,205778,205788,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,206359,206369,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,217802,217812,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,221599,221609,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,225027,225037,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,+,245024,245034,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,4676,4686,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,8464,8474,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,22949,22959,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,27116,27126,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,28021,28031,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,100959,100969,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,120181,120191,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,120396,120406,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,121024,121034,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,127964,127974,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,142236,142246,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,159680,159690,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,159782,159792,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,165279,165289,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,179351,179361,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,188992,189002,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,208083,208093,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,213539,213549,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,257253,257263,Genomic
Homo sapiens,DGKG,ENSG00000058866,IRF9,-,3780,3790,Transcript
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,1350,1360,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,2339,2349,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,33183,33193,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,37371,37381,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,39625,39635,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,52186,52196,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,54239,54249,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,54722,54732,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,65433,65443,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,74804,74814,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,76977,76987,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,78851,78861,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,86731,86741,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,87967,87977,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,89032,89042,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,112006,112016,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,121166,121176,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,137461,137471,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,139379,139389,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,153144,153154,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,154624,154634,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,172944,172954,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,176215,176225,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,188684,188694,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,196460,196470,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,200544,200554,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,210955,210965,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,230287,230297,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,237483,237493,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,241677,241687,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,281602,281612,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,301294,301304,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,325144,325154,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,327896,327906,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,347205,347215,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,356613,356623,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,358435,358445,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,364216,364226,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,383470,383480,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,388627,388637,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,399562,399572,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,400226,400236,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,408524,408534,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,428516,428526,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,428737,428747,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,441558,441568,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,464376,464386,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,506929,506939,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,512427,512437,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,520175,520185,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,534304,534314,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,549324,549334,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,552589,552599,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,555046,555056,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,565686,565696,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,566669,566679,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,576270,576280,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,576633,576643,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,585370,585380,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,588317,588327,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,588967,588977,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,588979,588989,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,589659,589669,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,608164,608174,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,616867,616877,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,625333,625343,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,642804,642814,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,650820,650830,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,660632,660642,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,685470,685480,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,686816,686826,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,688097,688107,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,690631,690641,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,698739,698749,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,702907,702917,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,714259,714269,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,726238,726248,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,726503,726513,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,727443,727453,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,727635,727645,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,732696,732706,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,733331,733341,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,734935,734945,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,743917,743927,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,754352,754362,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,760199,760209,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,760656,760666,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,779371,779381,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,793154,793164,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,805529,805539,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,808070,808080,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,811493,811503,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,819756,819766,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,826058,826068,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,834795,834805,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,857745,857755,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,867454,867464,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,892844,892854,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,895808,895818,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,3486,3496,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,7892,7902,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,16198,16208,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,22680,22690,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,23506,23516,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,28762,28772,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,50934,50944,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,61449,61459,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,83716,83726,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,110672,110682,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,115273,115283,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,115413,115423,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,126973,126983,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,129689,129699,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,132444,132454,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,135290,135300,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,137947,137957,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,137957,137967,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,141367,141377,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,149700,149710,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,165871,165881,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,166806,166816,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,179066,179076,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,194661,194671,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,199860,199870,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,209856,209866,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,221323,221333,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,239392,239402,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,239965,239975,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,242471,242481,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,265512,265522,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,307853,307863,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,311337,311347,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,317202,317212,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,322514,322524,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,336028,336038,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,336343,336353,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,336536,336546,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,353162,353172,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,364100,364110,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,364252,364262,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,374837,374847,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,379552,379562,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,391649,391659,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,397143,397153,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,424375,424385,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,426944,426954,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,432607,432617,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,438440,438450,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,440461,440471,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,442436,442446,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,445743,445753,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,448885,448895,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,449987,449997,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,450075,450085,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,456954,456964,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,468529,468539,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,470821,470831,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,482154,482164,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,484708,484718,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,485256,485266,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,491431,491441,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,491610,491620,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,494067,494077,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,502169,502179,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,507236,507246,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,509000,509010,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,509259,509269,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,522165,522175,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,522781,522791,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,527739,527749,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,531671,531681,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,531922,531932,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,532876,532886,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,533104,533114,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,539186,539196,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,562692,562702,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,565323,565333,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,566450,566460,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,577274,577284,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,582872,582882,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,601495,601505,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,613766,613776,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,615281,615291,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,618042,618052,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,618839,618849,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,631997,632007,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,633688,633698,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,649885,649895,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,661763,661773,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,683651,683661,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,701609,701619,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,705489,705499,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,710445,710455,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,711214,711224,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,712381,712391,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,719961,719971,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,769699,769709,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,769808,769818,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,773876,773886,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,779770,779780,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,779812,779822,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,791413,791423,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,813879,813889,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,816063,816073,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,836784,836794,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,863288,863298,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,874691,874701,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,-,883015,883025,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF3,+,6240,6250,Transcript
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,1350,1360,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,2339,2349,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,33183,33193,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,37371,37381,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,39625,39635,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,52186,52196,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,54239,54249,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,54722,54732,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,65433,65443,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,74804,74814,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,76977,76987,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,78851,78861,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,86731,86741,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,87967,87977,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,89032,89042,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,112006,112016,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,121166,121176,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,137461,137471,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,139379,139389,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,153144,153154,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,154624,154634,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,172944,172954,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,176215,176225,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,188684,188694,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,196460,196470,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,200544,200554,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,210955,210965,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,230287,230297,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,237483,237493,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,241677,241687,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,281602,281612,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,301294,301304,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,325144,325154,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,327896,327906,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,347205,347215,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,356613,356623,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,358435,358445,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,364216,364226,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,383470,383480,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,388627,388637,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,399562,399572,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,400226,400236,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,408524,408534,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,428516,428526,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,428737,428747,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,441558,441568,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,464376,464386,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,506929,506939,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,512427,512437,Genomic
Homo sapiens,NCKAP5,ENSG00000176771,IRF7,+,520175,520185,Genomic
