Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,CGGBP1,ENSG00000163320,IRF3,-,21511,21521,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF3,-,23030,23040,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF3,-,35201,35211,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF3,-,87992,88002,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,2391,2401,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,7340,7350,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,22651,22661,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,45216,45226,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,50776,50786,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,51647,51657,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,57323,57333,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,75609,75619,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,77733,77743,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,87186,87196,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,88240,88250,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,+,96190,96200,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,-,10893,10903,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,-,11792,11802,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,-,18227,18237,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,-,21511,21521,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,-,23030,23040,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,-,35201,35211,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF7,-,87992,88002,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,2391,2401,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,7340,7350,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,22651,22661,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,45216,45226,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,50776,50786,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,51647,51657,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,57323,57333,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,75609,75619,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,77733,77743,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,87186,87196,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,88240,88250,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,+,96190,96200,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,-,10893,10903,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,-,11792,11802,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,-,18227,18237,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,-,21511,21521,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,-,23030,23040,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,-,35201,35211,Genomic
Homo sapiens,CGGBP1,ENSG00000163320,IRF9,-,87992,88002,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,11425,11435,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,16567,16577,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,32160,32170,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,43691,43701,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,48347,48357,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,64303,64313,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,84240,84250,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,2434,2444,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,5137,5147,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,7828,7838,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,11208,11218,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,21627,21637,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,49402,49412,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,57686,57696,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,59315,59325,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,60608,60618,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,64566,64576,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,69036,69046,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,70198,70208,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,-,71761,71771,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF3,+,1990,2000,Transcript
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,11425,11435,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,16567,16577,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,32160,32170,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,43691,43701,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,48347,48357,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,64303,64313,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,84240,84250,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,2434,2444,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,5137,5147,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,7828,7838,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,11208,11218,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,21627,21637,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,49402,49412,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,57686,57696,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,59315,59325,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,60608,60618,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,64566,64576,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,69036,69046,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,70198,70208,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,-,71761,71771,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF7,+,1990,2000,Transcript
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,11425,11435,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,16567,16577,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,32160,32170,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,43691,43701,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,48347,48357,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,64303,64313,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,84240,84250,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,2434,2444,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,5137,5147,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,7828,7838,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,11208,11218,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,21627,21637,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,49402,49412,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,57686,57696,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,59315,59325,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,60608,60618,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,64566,64576,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,69036,69046,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,70198,70208,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,-,71761,71771,Genomic
Homo sapiens,SH2D4A,ENSG00000104611,IRF9,+,1990,2000,Transcript
Homo sapiens,CLIC4P1,ENSG00000236739,IRF3,+,725,735,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF3,+,3843,3853,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF3,+,4824,4834,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF3,+,4842,4852,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF3,+,5621,5631,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF3,-,1476,1486,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF7,+,725,735,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF7,+,3843,3853,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF7,+,4824,4834,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF7,+,4842,4852,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF7,+,5621,5631,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF7,-,1476,1486,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF9,+,725,735,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF9,+,3843,3853,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF9,+,4824,4834,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF9,+,4842,4852,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF9,+,5621,5631,Genomic
Homo sapiens,CLIC4P1,ENSG00000236739,IRF9,-,1476,1486,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,+,7863,7873,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,+,26914,26924,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,+,69269,69279,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,+,76087,76097,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,2145,2155,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,8667,8677,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,21129,21139,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,24444,24454,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,24760,24770,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,29225,29235,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,30439,30449,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,45870,45880,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,49667,49677,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,59903,59913,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,80465,80475,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,91308,91318,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,94301,94311,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,104776,104786,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,105242,105252,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF3,-,4727,4737,Transcript
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,+,7863,7873,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,+,26914,26924,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,+,69269,69279,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,+,76087,76097,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,2145,2155,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,8667,8677,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,21129,21139,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,24444,24454,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,24760,24770,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,29225,29235,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,30439,30449,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,45870,45880,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,49667,49677,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,59903,59913,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,80465,80475,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,91308,91318,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,94301,94311,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,104776,104786,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,105242,105252,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF7,-,4727,4737,Transcript
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,+,7863,7873,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,+,26914,26924,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,+,69269,69279,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,+,76087,76097,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,2145,2155,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,8667,8677,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,21129,21139,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,24444,24454,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,24760,24770,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,29225,29235,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,30439,30449,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,45870,45880,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,49667,49677,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,59903,59913,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,80465,80475,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,91308,91318,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,94301,94311,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,104776,104786,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,105242,105252,Genomic
Homo sapiens,BCL2L13,ENSG00000099968,IRF9,-,4727,4737,Transcript
Homo sapiens,C5orf56,ENSG00000197536,IRF3,+,3287,3297,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,+,17642,17652,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,+,43176,43186,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,+,48919,48929,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,+,56764,56774,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,1755,1765,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,3254,3264,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,10839,10849,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,12926,12936,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,24503,24513,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,42938,42948,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,44773,44783,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,45181,45191,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,45511,45521,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,53597,53607,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,56787,56797,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF3,-,66858,66868,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,+,3287,3297,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,+,17642,17652,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,+,43176,43186,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,+,48919,48929,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,+,56764,56774,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,1755,1765,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,3254,3264,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,10839,10849,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,12926,12936,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,24503,24513,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,42938,42948,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,44773,44783,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,45181,45191,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,45511,45521,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,53597,53607,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,56787,56797,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF7,-,66858,66868,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,+,3287,3297,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,+,17642,17652,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,+,43176,43186,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,+,48919,48929,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,+,56764,56774,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,1755,1765,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,3254,3264,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,10839,10849,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,12926,12936,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,24503,24513,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,42938,42948,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,44773,44783,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,45181,45191,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,45511,45521,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,53597,53607,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,56787,56797,Genomic
Homo sapiens,C5orf56,ENSG00000197536,IRF9,-,66858,66868,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF3,+,11121,11131,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF3,-,13005,13015,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF3,-,25276,25286,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF3,-,25521,25531,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF7,+,11121,11131,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF7,-,13005,13015,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF7,-,25276,25286,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF7,-,25521,25531,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF9,+,11121,11131,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF9,-,13005,13015,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF9,-,25276,25286,Genomic
Homo sapiens,C2orf27A,ENSG00000197927,IRF9,-,25521,25531,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF3,+,6608,6618,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF3,+,13842,13852,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF3,+,21362,21372,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF3,-,11305,11315,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF3,-,21737,21747,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF7,+,6608,6618,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF7,+,13842,13852,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF7,+,21362,21372,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF7,-,11305,11315,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF7,-,21737,21747,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF9,+,6608,6618,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF9,+,13842,13852,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF9,+,21362,21372,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF9,-,11305,11315,Genomic
Homo sapiens,NEAT1,ENSG00000245532,IRF9,-,21737,21747,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,27330,27340,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,30505,30515,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,46312,46322,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,53412,53422,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,61595,61605,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,89946,89956,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,95081,95091,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,98099,98109,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,102677,102687,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,105397,105407,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,126131,126141,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,145617,145627,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,154576,154586,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,254,264,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,1165,1175,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,3317,3327,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,3947,3957,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,11594,11604,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,14534,14544,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,15719,15729,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,16272,16282,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,35631,35641,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,36976,36986,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,40811,40821,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,60291,60301,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,62171,62181,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,64001,64011,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,72321,72331,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,72662,72672,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,77513,77523,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,78580,78590,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,80146,80156,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,94740,94750,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,110405,110415,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,112625,112635,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,119551,119561,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,123085,123095,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,127600,127610,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,129018,129028,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,131081,131091,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,133642,133652,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,134632,134642,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,135773,135783,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,136238,136248,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,140518,140528,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,152466,152476,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,155172,155182,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,155932,155942,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF3,+,1217,1227,Transcript
Homo sapiens,RNF13,ENSG00000082996,IRF3,-,1813,1823,Transcript
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,27330,27340,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,30505,30515,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,46312,46322,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,53412,53422,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,61595,61605,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,89946,89956,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,95081,95091,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,98099,98109,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,102677,102687,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,105397,105407,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,126131,126141,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,145617,145627,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,+,154576,154586,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,254,264,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,1165,1175,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,3317,3327,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,3947,3957,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,11594,11604,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,14534,14544,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,15719,15729,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,16272,16282,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,35631,35641,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,36976,36986,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,40811,40821,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,60291,60301,Genomic
Homo sapiens,RNF13,ENSG00000082996,IRF7,-,62171,62181,Genomic
