Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,IL15RA,ENSG00000134470,IRF3,-,2757,2767,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,-,15107,15117,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,2585,2595,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,7286,7296,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,8725,8735,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,19517,19527,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,22663,22673,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,28285,28295,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,+,32907,32917,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,-,167,177,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,-,2439,2449,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,-,2757,2767,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF7,-,15107,15117,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,+,2585,2595,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,+,7286,7296,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,+,8725,8735,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,+,19517,19527,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,+,22663,22673,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,+,28285,28295,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,+,32907,32917,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,-,167,177,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,-,2439,2449,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,-,2757,2767,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF9,-,15107,15117,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF3,+,370,380,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF3,+,1265,1275,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF7,+,370,380,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF7,+,1265,1275,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF9,+,370,380,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF9,+,1265,1275,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,+,379,389,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,+,24825,24835,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,+,27009,27019,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,+,59570,59580,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,+,67262,67272,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,6196,6206,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,6852,6862,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,7040,7050,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,7620,7630,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,8158,8168,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,14122,14132,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,16298,16308,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,19089,19099,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,31764,31774,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,35196,35206,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,44192,44202,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,73392,73402,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,+,6551,6561,Transcript
Homo sapiens,SLFN12L,ENSG00000205045,IRF3,-,12681,12691,Transcript
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,379,389,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,24825,24835,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,27009,27019,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,59570,59580,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,67262,67272,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,6196,6206,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,6852,6862,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,7040,7050,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,7620,7630,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,8158,8168,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,14122,14132,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,16298,16308,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,19089,19099,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,31764,31774,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,35196,35206,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,44192,44202,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,73392,73402,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,+,6551,6561,Transcript
Homo sapiens,SLFN12L,ENSG00000205045,IRF7,-,12681,12691,Transcript
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,+,379,389,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,+,24825,24835,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,+,27009,27019,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,+,59570,59580,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,+,67262,67272,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,6196,6206,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,6852,6862,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,7040,7050,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,7620,7630,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,8158,8168,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,14122,14132,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,16298,16308,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,19089,19099,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,31764,31774,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,35196,35206,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,44192,44202,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,73392,73402,Genomic
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,+,6551,6561,Transcript
Homo sapiens,SLFN12L,ENSG00000205045,IRF9,-,12681,12691,Transcript
Homo sapiens,LGALS9,ENSG00000168961,IRF3,-,1881,1891,Genomic
Homo sapiens,LGALS9,ENSG00000168961,IRF3,-,4890,4900,Genomic
Homo sapiens,LGALS9,ENSG00000168961,IRF7,-,1881,1891,Genomic
Homo sapiens,LGALS9,ENSG00000168961,IRF7,-,4890,4900,Genomic
Homo sapiens,LGALS9,ENSG00000168961,IRF9,-,1881,1891,Genomic
Homo sapiens,LGALS9,ENSG00000168961,IRF9,-,4890,4900,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,478,488,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,5935,5945,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,5967,5977,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,-,478,488,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,-,5935,5945,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF7,-,5967,5977,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF9,-,478,488,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF9,-,5935,5945,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF9,-,5967,5977,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,+,11108,11118,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,+,28011,28021,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,+,29245,29255,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,+,31366,31376,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,+,38917,38927,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,+,40013,40023,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,+,48018,48028,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,-,474,484,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF3,-,17649,17659,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,11108,11118,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,28011,28021,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,29245,29255,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,31366,31376,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,38917,38927,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,40013,40023,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,+,48018,48028,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,-,474,484,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF7,-,17649,17659,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,+,11108,11118,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,+,28011,28021,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,+,29245,29255,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,+,31366,31376,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,+,38917,38927,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,+,40013,40023,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,+,48018,48028,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,-,474,484,Genomic
Homo sapiens,TRIM14,ENSG00000106785,IRF9,-,17649,17659,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,+,25146,25156,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,+,37731,37741,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,490,500,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,6099,6109,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,9427,9437,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,10336,10346,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,33571,33581,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,38950,38960,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,2268,2278,Transcript
Homo sapiens,PARP12,ENSG00000059378,IRF7,+,25146,25156,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,+,37731,37741,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,490,500,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,6099,6109,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,9427,9437,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,10336,10346,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,33571,33581,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,38950,38960,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF7,-,2268,2278,Transcript
Homo sapiens,PARP12,ENSG00000059378,IRF9,+,25146,25156,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,+,37731,37741,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,490,500,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,6099,6109,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,9427,9437,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,10336,10346,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,33571,33581,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,38950,38960,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF9,-,2268,2278,Transcript
Homo sapiens,WARS,ENSG00000140105,IRF3,+,1903,1913,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,+,24094,24104,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,+,41596,41606,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,1579,1589,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,10134,10144,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,18753,18763,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,19249,19259,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,20698,20708,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,22659,22669,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,25292,25302,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,35154,35164,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,35967,35977,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,+,1903,1913,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,+,24094,24104,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,+,41596,41606,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,1579,1589,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,10134,10144,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,18753,18763,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,19249,19259,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,20698,20708,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,22659,22669,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,25292,25302,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,35154,35164,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF7,-,35967,35977,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,+,1903,1913,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,+,24094,24104,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,+,41596,41606,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,1579,1589,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,10134,10144,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,18753,18763,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,19249,19259,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,20698,20708,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,22659,22669,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,25292,25302,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,35154,35164,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF9,-,35967,35977,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF3,+,1267,1277,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF3,-,16052,16062,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF7,+,1267,1277,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF7,-,16052,16062,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF9,+,1267,1277,Genomic
Homo sapiens,HSH2D,ENSG00000196684,IRF9,-,16052,16062,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,15069,15079,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,18583,18593,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,28401,28411,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,48059,48069,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,56733,56743,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,5743,5753,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,8088,8098,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,15315,15325,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,25251,25261,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,31702,31712,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,31747,31757,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,54430,54440,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,56980,56990,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,1545,1555,Transcript
Homo sapiens,SP110,ENSG00000135899,IRF7,+,15069,15079,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,+,18583,18593,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,+,28401,28411,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,+,48059,48069,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,+,56733,56743,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,5743,5753,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,8088,8098,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,15315,15325,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,25251,25261,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,31702,31712,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,31747,31757,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,54430,54440,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,-,56980,56990,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF7,+,1545,1555,Transcript
Homo sapiens,SP110,ENSG00000135899,IRF9,+,15069,15079,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,+,18583,18593,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,+,28401,28411,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,+,48059,48069,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,+,56733,56743,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,5743,5753,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,8088,8098,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,15315,15325,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,25251,25261,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,31702,31712,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,31747,31757,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,54430,54440,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,-,56980,56990,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF9,+,1545,1555,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,4777,4787,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,5536,5546,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,5588,5598,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,17740,17750,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,45706,45716,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,48837,48847,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,61991,62001,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,1508,1518,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,5311,5321,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,13094,13104,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,27999,28009,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,35162,35172,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,54701,54711,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,272,282,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,+,4475,4485,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,4777,4787,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,5536,5546,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,5588,5598,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,17740,17750,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,45706,45716,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,48837,48847,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,61991,62001,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,1508,1518,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,5311,5321,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,13094,13104,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,27999,28009,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,35162,35172,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,-,54701,54711,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,272,282,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF7,+,4475,4485,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,4777,4787,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,5536,5546,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,5588,5598,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,17740,17750,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,45706,45716,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,48837,48847,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,61991,62001,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,1508,1518,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,5311,5321,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,13094,13104,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,27999,28009,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,35162,35172,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,-,54701,54711,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,272,282,Transcript
Homo sapiens,SAMHD1,ENSG00000101347,IRF9,+,4475,4485,Transcript
Homo sapiens,CXCL16,ENSG00000161921,IRF3,-,775,785,Genomic
Homo sapiens,CXCL16,ENSG00000161921,IRF3,-,275,285,Transcript
Homo sapiens,CXCL16,ENSG00000161921,IRF7,-,775,785,Genomic
Homo sapiens,CXCL16,ENSG00000161921,IRF7,-,275,285,Transcript
Homo sapiens,CXCL16,ENSG00000161921,IRF9,-,775,785,Genomic
Homo sapiens,CXCL16,ENSG00000161921,IRF9,-,275,285,Transcript
Homo sapiens,PARP9,ENSG00000138496,IRF3,+,27574,27584,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,-,736,746,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,-,7241,7251,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,-,29330,29340,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,-,34865,34875,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,+,27574,27584,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,-,736,746,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,-,7241,7251,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,-,29330,29340,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF7,-,34865,34875,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,+,27574,27584,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,-,736,746,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,-,7241,7251,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,-,29330,29340,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF9,-,34865,34875,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,+,2170,2180,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,+,9384,9394,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,+,21840,21850,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,+,36882,36892,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,+,37551,37561,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,+,49948,49958,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,-,18991,19001,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,-,21234,21244,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,-,23627,23637,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,-,35421,35431,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,-,43428,43438,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,-,44318,44328,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF3,-,61326,61336,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,2170,2180,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,9384,9394,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,21840,21850,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,36882,36892,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,37551,37561,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,+,49948,49958,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,18991,19001,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,21234,21244,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,23627,23637,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,35421,35431,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,43428,43438,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,44318,44328,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF7,-,61326,61336,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,+,2170,2180,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,+,9384,9394,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,+,21840,21850,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,+,36882,36892,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,+,37551,37561,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,+,49948,49958,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,-,18991,19001,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,-,21234,21244,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,-,23627,23637,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,-,35421,35431,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,-,43428,43438,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,-,44318,44328,Genomic
Homo sapiens,GCH1,ENSG00000131979,IRF9,-,61326,61336,Genomic
